420659.501,3820370.813,868.943,420663.426,3820369.416,869.402
420651.959,3820358.474,869.285,420654.866,3820356.398,869.368
420641.856,3820343.425,869.33,420645.294,3820343.277,869.436
420633.016,3820333.766,869.785,420635.268,3820330.715,869.432
420621.496,3820319.591,869.555,420624.133,3820317.386,869.393
420607.614,3820303.944,869.232,420612.812,3820303.837,869.441
420596.675,3820291.394,869.062,420601.865,3820290.95,869.398
420586.434,3820277.447,869.065,420590.731,3820277.843,869.441
420573.846,3820261.37,868.243,420579.968,3820265.065,869.416
420565.358,3820250.684,868.368,420569.761,3820252.838,869.376
420554.517,3820236.914,868.184,420558.628,3820239.73,869.279
420545.743,3820225.257,868.656,420547.215,3820226.182,869.271
420534.227,3820211.934,868.86,420535.988,3820212.854,869.334
420518.254,3820194.209,868.195,420523.738,3820197.981,869.385
420506.231,3820179.375,867.774,420511.303,3820183.11,869.335
420496.029,3820165.363,867.941,420498.683,3820167.908,869.342
420484.742,3820149.938,868.145,420486.71,3820153.366,869.343
420473.588,3820136.157,868.276,420474.089,3820138.163,869.385
420461.114,3820120.495,867.874,420461.931,3820123.401,869.348
420448.188,3820106.876,867.436,420450.609,3820109.741,869.35
420439.676,3820093.178,867.733,420439.008,3820095.639,869.363
420429.499,3820080.301,868.059,420427.5,3820081.648,869.337
420416.5,3820065.862,867.862,420416.734,3820068.649,869.372
420405.874,3820053.114,867.855,420405.319,3820054.878,869.381
420395.655,3820041.377,867.984,420393.533,3820040.668,869.376
420383.852,3820027.139,868.038,420382.212,3820027.119,869.361
420371.164,3820013.112,868.196,420369.872,3820012.58,869.267
420359.694,3819998.03,868.704,420357.436,3819997.598,869.242
420346.845,3819983.932,868.532,420345.465,3819983.278,869.265
